TITLE = "cavity_20000"
VARIABLES = "X", "Y", "nrho", "U", "V","Temperature"
ZONE T="cavity", I=72, J=72, K=1, F=POINT
8.3621e-06,1.2185e-05,2.698e+25,6.6199,-5.4539,270.51
8.3621e-06,1.2663e-05,2.6897e+25,8.5782,-5.7356,271.84
8.3621e-06,1.314e-05,2.6898e+25,11.034,-5.1728,271.33
8.3621e-06,1.3618e-05,2.6969e+25,13.186,-4.0591,270.89
8.3621e-06,1.4096e-05,2.6988e+25,14.853,-2.9294,271.61
8.3621e-06,1.4574e-05,2.6955e+25,16.614,-1.8294,271.22
8.3621e-06,1.5052e-05,2.7003e+25,18.922,-0.97524,271.7
8.3621e-06,1.553e-05,2.6954e+25,22.317,-0.71681,271.42
8.3621e-06,1.6007e-05,2.6924e+25,26.695,-0.65938,271.76
8.3621e-06,1.6485e-05,2.6966e+25,29.898,-0.053146,272.43
8.3621e-06,1.6963e-05,2.6892e+25,32.627,0.073627,272.68
8.8399e-06,-1.6963e-05,2.6936e+25,-0.19609,0.053429,272.18
8.8399e-06,-1.6485e-05,2.6877e+25,-0.46497,-0.43239,272.47
8.8399e-06,-1.6007e-05,2.6869e+25,-1.7774,-1.0475,272.32
8.8399e-06,-1.553e-05,2.6851e+25,-1.7377,-1.1067,272.36
8.8399e-06,-1.5052e-05,2.6888e+25,-1.4543,-0.74187,272.46
8.8399e-06,-1.4574e-05,2.6827e+25,-2.1863,-0.31558,272.62
8.8399e-06,-1.4096e-05,2.6818e+25,-1.238,-0.30081,272.84
8.8399e-06,-1.3618e-05,2.6871e+25,-1.7816,-1.1789,272.5
8.8399e-06,-1.314e-05,2.6892e+25,-3.0531,-1.5983,272.92
8.8399e-06,-1.2663e-05,2.6788e+25,-3.2799,-1.7341,273.32
8.8399e-06,-1.2185e-05,2.6678e+25,-2.8674,-1.6281,274.48
8.8399e-06,-1.1707e-05,2.6668e+25,-3.3173,-1.5622,274.54
8.8399e-06,-1.1229e-05,2.6759e+25,-1.8827,-1.3395,274.08
8.8399e-06,-1.0751e-05,2.6803e+25,-1.9719,-0.85725,273.27
8.8399e-06,-1.0273e-05,2.6835e+25,-1.4037,-0.035384,272.63
8.8399e-06,-9.7956e-06,2.6874e+25,-1.1105,0.4674,272.67
8.8399e-06,-9.3178e-06,2.6803e+25,-1.6635,0.32622,273.4
8.8399e-06,-8.8399e-06,2.6931e+25,-1.8197,0.33678,272.25
8.8399e-06,-8.3621e-06,2.6965e+25,-2.2142,0.079946,271.31
8.8399e-06,-7.8842e-06,2.6886e+25,-2.9198,-1.0673,272.28
8.8399e-06,-7.4064e-06,2.6844e+25,-2.8573,-1.414,272.88
8.8399e-06,-6.9286e-06,2.6789e+25,-3.8318,-1.3263,272.45
8.8399e-06,-6.4508e-06,2.6907e+25,-4.2834,-1.7344,271.58
8.8399e-06,-5.9729e-06,2.6893e+25,-4.6937,-1.5625,272.05
8.8399e-06,-5.4951e-06,2.6927e+25,-4.0137,-1.5288,271.45
8.8399e-06,-5.0173e-06,2.6956e+25,-4.3706,-1.8906,270.62
8.8399e-06,-4.5394e-06,2.7123e+25,-4.5594,-1.9234,269.84
8.8399e-06,-4.0616e-06,2.7047e+25,-3.7172,-1.6493,271.1
8.8399e-06,-3.5838e-06,2.7049e+25,-4.3299,-2.1469,270.31
8.8399e-06,-3.1059e-06,2.7075e+25,-5.292,-2.8012,271
8.8399e-06,-2.6281e-06,2.6889e+25,-4.9264,-4.145,271.58
8.8399e-06,-2.1502e-06,2.6883e+25,-5.7161,-5.4398,272.03
8.8399e-06,-1.6724e-06,2.6927e+25,-6.0654,-6.2245,271.24
8.8399e-06,-1.1946e-06,2.6972e+25,-6.3742,-6.5116,270.63
8.8399e-06,-7.1675e-07,2.7092e+25,-6.8372,-7.468,270.4
8.8399e-06,-2.3892e-07,2.6957e+25,-6.8655,-8.2525,271.17
8.8399e-06,2.3892e-07,2.6934e+25,-6.8827,-8.3256,272.03
8.8399e-06,7.1675e-07,2.684e+25,-6.0296,-7.8787,272.73
8.8399e-06,1.1946e-06,2.6872e+25,-5.4766,-7.9043,272.13
8.8399e-06,1.6724e-06,2.6852e+25,-6.3968,-7.9915,272.17
8.8399e-06,2.1502e-06,2.6907e+25,-6.0888,-7.8974,271.82
8.8399e-06,2.6281e-06,2.6909e+25,-5.9667,-8.0126,271.97
8.8399e-06,3.1059e-06,2.6801e+25,-4.8596,-8.5191,272.56
8.8399e-06,3.5838e-06,2.6906e+25,-4.0127,-8.3143,272.01
8.8399e-06,4.0616e-06,2.6998e+25,-5.423,-9.1183,270.89
8.8399e-06,4.5394e-06,2.6971e+25,-5.3809,-9.5558,270.93
8.8399e-06,5.0173e-06,2.6934e+25,-5.1824,-9.7445,271.76
8.8399e-06,5.4951e-06,2.6891e+25,-5.8606,-9.4729,271.91
8.8399e-06,5.9729e-06,2.6806e+25,-4.4312,-9.1756,272.51
8.8399e-06,6.4508e-06,2.6882e+25,-4.202,-9.2187,271.88
8.8399e-06,6.9286e-06,2.6935e+25,-2.9827,-9.2657,271.42
8.8399e-06,7.4064e-06,2.6919e+25,-2.5051,-8.9726,271.56
8.8399e-06,7.8842e-06,2.6987e+25,-2.4787,-7.9283,270.84
8.8399e-06,8.3621e-06,2.693e+25,-1.7912,-7.1785,270.93
8.8399e-06,8.8399e-06,2.7016e+25,-1.6692,-6.6863,270.67
8.8399e-06,9.3178e-06,2.7118e+25,-1.1342,-6.247,270.21
8.8399e-06,9.7956e-06,2.6983e+25,-0.5058,-5.7187,271.15
8.8399e-06,1.0273e-05,2.6958e+25,1.5797,-6.012,270.96
8.8399e-06,1.0751e-05,2.7097e+25,2.5208,-6.8122,269.92
8.8399e-06,1.1229e-05,2.7074e+25,2.6469,-6.8369,270.57
8.8399e-06,1.1707e-05,2.7035e+25,3.7925,-6.4877,271.07
8.8399e-06,1.2185e-05,2.7057e+25,5.7222,-5.7482,270.67
8.8399e-06,1.2663e-05,2.6947e+25,8.665,-4.7352,271.95
8.8399e-06,1.314e-05,2.686e+25,9.8086,-4.1316,272.42
8.8399e-06,1.3618e-05,2.6906e+25,12.583,-3.0887,272.5
8.8399e-06,1.4096e-05,2.6885e+25,14.009,-2.8996,271.93
8.8399e-06,1.4574e-05,2.7044e+25,15.607,-2.4091,270.87
8.8399e-06,1.5052e-05,2.6867e+25,18.982,-2.1361,271.8
8.8399e-06,1.553e-05,2.683e+25,22.063,-1.8111,272.39
8.8399e-06,1.6007e-05,2.6897e+25,26.513,-1.2255,272.11
8.8399e-06,1.6485e-05,2.6857e+25,29.27,-0.6164,273.04
8.8399e-06,1.6963e-05,2.685e+25,32.514,-0.22634,272.83
9.3178e-06,-1.6963e-05,2.6826e+25,-0.0010365,-0.14314,272.94
9.3178e-06,-1.6485e-05,2.6758e+25,-0.3935,-0.34091,272.88
9.3178e-06,-1.6007e-05,2.6935e+25,-1.2751,0.050811,272.32
9.3178e-06,-1.553e-05,2.6962e+25,-2.0548,0.08925,271.97
9.3178e-06,-1.5052e-05,2.6826e+25,-1.5132,-0.26907,272.7
9.3178e-06,-1.4574e-05,2.6866e+25,-1.8853,-0.92602,272.44
9.3178e-06,-1.4096e-05,2.6922e+25,-1.0413,-1.1988,271.81
9.3178e-06,-1.3618e-05,2.6933e+25,-1.3144,-0.89948,272.02
9.3178e-06,-1.314e-05,2.684e+25,-2.863,-1.0683,273.03
9.3178e-06,-1.2663e-05,2.6616e+25,-3.4751,-0.90348,274.46
9.3178e-06,-1.2185e-05,2.6639e+25,-3.0913,-0.94793,274.75
9.3178e-06,-1.1707e-05,2.6676e+25,-3.0812,-1.0209,274.06
9.3178e-06,-1.1229e-05,2.6767e+25,-1.9632,-1.1257,273.44
9.3178e-06,-1.0751e-05,2.68e+25,-2.059,-1.2847,272.82
9.3178e-06,-1.0273e-05,2.6825e+25,-2.1317,-1.5685,272.25
9.3178e-06,-9.7956e-06,2.6843e+25,-1.1658,-1.3924,272.95
9.3178e-06,-9.3178e-06,2.6835e+25,-1.7882,-0.88112,272.96
9.3178e-06,-8.8399e-06,2.6774e+25,-1.6629,-1.1555,273.39
9.3178e-06,-8.3621e-06,2.6828e+25,-1.3406,-1.4923,272.76
9.3178e-06,-7.8842e-06,2.6833e+25,-2.062,-2.0816,272.42
9.3178e-06,-7.4064e-06,2.6859e+25,-3.4512,-1.6108,272.72
9.3178e-06,-6.9286e-06,2.6877e+25,-3.296,-2.0017,272.46
9.3178e-06,-6.4508e-06,2.7058e+25,-3.9308,-2.6054,271.16
9.3178e-06,-5.9729e-06,2.7071e+25,-4.6387,-3.064,270.98
9.3178e-06,-5.4951e-06,2.7076e+25,-3.8341,-3.1422,271.23
9.3178e-06,-5.0173e-06,2.7015e+25,-4.2314,-3.1365,271.77
9.3178e-06,-4.5394e-06,2.704e+25,-4.4733,-3.2152,270.27
9.3178e-06,-4.0616e-06,2.6895e+25,-3.8554,-3.6684,271.56
9.3178e-06,-3.5838e-06,2.6944e+25,-3.4805,-3.8183,271.47
9.3178e-06,-3.1059e-06,2.7003e+25,-4.3691,-4.4152,271.22
9.3178e-06,-2.6281e-06,2.6935e+25,-3.9141,-5.0634,271.29
9.3178e-06,-2.1502e-06,2.6972e+25,-5.244,-5.6253,271.64
9.3178e-06,-1.6724e-06,2.6993e+25,-5.7224,-5.9845,271.1
9.3178e-06,-1.1946e-06,2.7081e+25,-6.1485,-6.327,270.94
9.3178e-06,-7.1675e-07,2.6952e+25,-6.1992,-6.2819,271.45
9.3178e-06,-2.3892e-07,2.6825e+25,-6.0052,-7.1671,271.99
9.3178e-06,2.3892e-07,2.6907e+25,-7.3155,-7.6992,271.75
9.3178e-06,7.1675e-07,2.6894e+25,-5.9343,-7.7616,272.06
9.3178e-06,1.1946e-06,2.6898e+25,-5.5494,-7.6386,272.58
9.3178e-06,1.6724e-06,2.6755e+25,-6.2981,-7.4657,272.46
9.3178e-06,2.1502e-06,2.6804e+25,-5.9956,-7.9684,272.27
9.3178e-06,2.6281e-06,2.6738e+25,-5.3346,-8.6756,272.5
9.3178e-06,3.1059e-06,2.6778e+25,-4.7168,-8.6316,273.1
9.3178e-06,3.5838e-06,2.6905e+25,-4.1316,-9.0044,271.39
9.3178e-06,4.0616e-06,2.7074e+25,-4.333,-9.1442,270.66
9.3178e-06,4.5394e-06,2.6952e+25,-5.2865,-9.5655,270.7
9.3178e-06,5.0173e-06,2.6858e+25,-4.8798,-9.8585,271.53
9.3178e-06,5.4951e-06,2.694e+25,-5.5892,-10.431,271.63
9.3178e-06,5.9729e-06,2.6829e+25,-4.0816,-10.852,272.11
9.3178e-06,6.4508e-06,2.6883e+25,-4.4565,-11.078,272.14
9.3178e-06,6.9286e-06,2.6956e+25,-3.3987,-10.268,271.51
9.3178e-06,7.4064e-06,2.6936e+25,-3.6031,-9.4632,271.25
9.3178e-06,7.8842e-06,2.6832e+25,-2.7475,-9.0818,271.99
9.3178e-06,8.3621e-06,2.6964e+25,-2.1694,-8.7907,271.85
9.3178e-06,8.8399e-06,2.6979e+25,-1.9171,-8.6739,271.06
9.3178e-06,9.3178e-06,2.7099e+25,-1.8302,-8.2304,270.47
9.3178e-06,9.7956e-06,2.6924e+25,-0.5783,-7.8137,271.27
9.3178e-06,1.0273e-05,2.6933e+25,1.8853,-7.4839,271.5
9.3178e-06,1.0751e-05,2.7051e+25,2.3427,-7.1603,270.68
9.3178e-06,1.1229e-05,2.7009e+25,2.5379,-6.715,270.9
9.3178e-06,1.1707e-05,2.7015e+25,3.1597,-6.3354,271.68
9.3178e-06,1.2185e-05,2.7004e+25,4.884,-5.7585,270.98
9.3178e-06,1.2663e-05,2.697e+25,7.3172,-4.491,272.02
9.3178e-06,1.314e-05,2.6836e+25,9.4103,-3.5846,272.78
9.3178e-06,1.3618e-05,2.6889e+25,11.487,-2.8562,272.11
9.3178e-06,1.4096e-05,2.7001e+25,13.986,-2.1107,271.58
9.3178e-06,1.4574e-05,2.6881e+25,15.954,-2.5731,271.89
9.3178e-06,1.5052e-05,2.6833e+25,18.938,-2.9894,271.99
9.3178e-06,1.553e-05,2.6863e+25,21.508,-3.0193,272.21
9.3178e-06,1.6007e-05,2.6759e+25,25.629,-1.8342,272.6
9.3178e-06,1.6485e-05,2.6824e+25,28.664,-0.63488,272.44
9.3178e-06,1.6963e-05,2.6822e+25,32.223,0.068048,272.94
9.7956e-06,-1.6963e-05,2.6905e+25,0.26579,-0.056928,272.62
9.7956e-06,-1.6485e-05,2.6881e+25,-0.91927,0.23859,271.92
9.7956e-06,-1.6007e-05,2.6973e+25,-1.2326,-0.074436,271.26
9.7956e-06,-1.553e-05,2.697e+25,-1.874,-0.55492,271.81
9.7956e-06,-1.5052e-05,2.6862e+25,-1.1617,-0.57924,272.01
9.7956e-06,-1.4574e-05,2.6844e+25,-1.6827,-0.73778,272.99
9.7956e-06,-1.4096e-05,2.6814e+25,-1.1811,-0.65406,272.79
9.7956e-06,-1.3618e-05,2.6933e+25,-1.7602,-0.32724,272.19
9.7956e-06,-1.314e-05,2.6753e+25,-2.6322,-0.44133,273.71
9.7956e-06,-1.2663e-05,2.6707e+25,-3.4414,-0.29693,274.46
9.7956e-06,-1.2185e-05,2.663e+25,-2.8585,-0.54918,274.36
9.7956e-06,-1.1707e-05,2.6661e+25,-2.4108,-1.3836,274.29
9.7956e-06,-1.1229e-05,2.6775e+25,-1.9603,-2.0174,273.61
9.7956e-06,-1.0751e-05,2.6758e+25,-2.2027,-1.5078,272.97
9.7956e-06,-1.0273e-05,2.6707e+25,-1.7974,-1.4688,274.01
9.7956e-06,-9.7956e-06,2.6722e+25,-1.6674,-1.3951,274
9.7956e-06,-9.3178e-06,2.679e+25,-1.9138,-1.1898,273.5
9.7956e-06,-8.8399e-06,2.6859e+25,-1.0176,-1.6242,272.91
9.7956e-06,-8.3621e-06,2.6733e+25,-1.509,-1.5925,272.96
9.7956e-06,-7.8842e-06,2.693e+25,-2.0515,-1.3848,272.17
9.7956e-06,-7.4064e-06,2.6874e+25,-3.2237,-1.8078,272.45
9.7956e-06,-6.9286e-06,2.6815e+25,-2.7668,-2.2806,272.16
9.7956e-06,-6.4508e-06,2.7037e+25,-3.377,-2.6917,271.3
9.7956e-06,-5.9729e-06,2.7004e+25,-4.432,-2.961,271.07
9.7956e-06,-5.4951e-06,2.7098e+25,-3.7423,-3.1797,270.64
9.7956e-06,-5.0173e-06,2.6965e+25,-4.2334,-3.3381,271.12
9.7956e-06,-4.5394e-06,2.7103e+25,-4.1481,-3.5296,270.66
9.7956e-06,-4.0616e-06,2.7036e+25,-3.4823,-3.943,270.97
9.7956e-06,-3.5838e-06,2.7035e+25,-3.3006,-4.196,270.67
9.7956e-06,-3.1059e-06,2.7054e+25,-3.7448,-4.5205,270.87
9.7956e-06,-2.6281e-06,2.6963e+25,-3.611,-4.8145,270.69
9.7956e-06,-2.1502e-06,2.6946e+25,-4.6635,-5.2274,271.47
9.7956e-06,-1.6724e-06,2.6885e+25,-4.9171,-6.2909,271.38
9.7956e-06,-1.1946e-06,2.7055e+25,-5.8694,-6.8752,270.6
9.7956e-06,-7.1675e-07,2.6963e+25,-5.6433,-7.394,271.5
9.7956e-06,-2.3892e-07,2.6878e+25,-5.5629,-7.7548,272.13
9.7956e-06,2.3892e-07,2.6909e+25,-6.4554,-8.3084,271.9
9.7956e-06,7.1675e-07,2.688e+25,-5.9406,-8.6973,272.4
9.7956e-06,1.1946e-06,2.6861e+25,-6.1574,-8.7437,272.5
9.7956e-06,1.6724e-06,2.6815e+25,-6.061,-8.6319,272.47
9.7956e-06,2.1502e-06,2.6827e+25,-5.3034,-9.0125,272.83
9.7956e-06,2.6281e-06,2.6751e+25,-5.0894,-9.5344,273.06
9.7956e-06,3.1059e-06,2.6836e+25,-4.5198,-9.8418,272.51
9.7956e-06,3.5838e-06,2.696e+25,-3.9749,-9.7889,271.49
9.7956e-06,4.0616e-06,2.7083e+25,-4.4744,-9.5958,270.85
9.7956e-06,4.5394e-06,2.7055e+25,-4.4506,-10.043,270.61
9.7956e-06,5.0173e-06,2.6885e+25,-4.7537,-10.487,271.62
9.7956e-06,5.4951e-06,2.6999e+25,-4.9394,-10.649,271.47
9.7956e-06,5.9729e-06,2.6865e+25,-4.1389,-11.147,272.01
9.7956e-06,6.4508e-06,2.6833e+25,-4.5586,-10.86,272.33
9.7956e-06,6.9286e-06,2.6878e+25,-4.3534,-10.555,272.21
9.7956e-06,7.4064e-06,2.6933e+25,-3.7429,-10.129,271.63
9.7956e-06,7.8842e-06,2.6989e+25,-3.2158,-9.915,271.07
9.7956e-06,8.3621e-06,2.6945e+25,-2.5752,-9.3954,270.99
9.7956e-06,8.8399e-06,2.6992e+25,-1.7298,-9.4443,271.5
9.7956e-06,9.3178e-06,2.6961e+25,-2.447,-9.3148,271.22
9.7956e-06,9.7956e-06,2.6842e+25,-0.78968,-9.0375,272.03
9.7956e-06,1.0273e-05,2.6943e+25,0.94391,-8.0872,271.56
9.7956e-06,1.0751e-05,2.6986e+25,2.0514,-7.1298,271.18
9.7956e-06,1.1229e-05,2.7037e+25,1.7567,-6.7502,270.53
9.7956e-06,1.1707e-05,2.7067e+25,2.8791,-6.1022,270.76
9.7956e-06,1.2185e-05,2.7044e+25,4.1737,-5.702,270.94
9.7956e-06,1.2663e-05,2.6973e+25,6.3332,-5.1681,271.19
9.7956e-06,1.314e-05,2.6968e+25,8.8887,-4.5101,271.6
9.7956e-06,1.3618e-05,2.6936e+25,10.473,-3.7765,272.44
9.7956e-06,1.4096e-05,2.6981e+25,13.341,-2.6934,271.9
9.7956e-06,1.4574e-05,2.704e+25,16.244,-2.2866,271.48
9.7956e-06,1.5052e-05,2.6903e+25,18.868,-2.1201,272.1
9.7956e-06,1.553e-05,2.6863e+25,21.101,-1.6841,272.74
9.7956e-06,1.6007e-05,2.6909e+25,24.456,-1.5066,272.32
9.7956e-06,1.6485e-05,2.6836e+25,27.479,-0.57611,273.14
9.7956e-06,1.6963e-05,2.6837e+25,32.188,-0.061934,272.74
1.0273e-05,-1.6963e-05,2.6806e+25,0.29785,0.037409,273.22
1.0273e-05,-1.6485e-05,2.6885e+25,-0.60348,-0.22435,272.44
1.0273e-05,-1.6007e-05,2.692e+25,-1.2474,-0.45862,271.55
1.0273e-05,-1.553e-05,2.6924e+25,-0.96643,-0.35749,271.96
1.0273e-05,-1.5052e-05,2.6939e+25,-0.93125,-1.2877,272.28
1.0273e-05,-1.4574e-05,2.6939e+25,-1.1784,-1.5728,272.46
1.0273e-05,-1.4096e-05,2.6747e+25,-1.7618,-1.9554,273.46
1.0273e-05,-1.3618e-05,2.6763e+25,-1.7625,-1.4647,273.06
1.0273e-05,-1.314e-05,2.6679e+25,-3.2133,-0.44237,273.67
1.0273e-05,-1.2663e-05,2.673e+25,-3.5316,-0.18501,273.86
1.0273e-05,-1.2185e-05,2.6667e+25,-2.0373,-0.61004,274.56
1.0273e-05,-1.1707e-05,2.6715e+25,-1.5,-1.2588,274.24
1.0273e-05,-1.1229e-05,2.6795e+25,-2.2796,-1.9019,273.31
1.0273e-05,-1.0751e-05,2.6778e+25,-2.0303,-1.8612,272.96
1.0273e-05,-1.0273e-05,2.6701e+25,-2.1682,-1.6546,274.14
1.0273e-05,-9.7956e-06,2.6776e+25,-1.7863,-1.4749,273.68
1.0273e-05,-9.3178e-06,2.6778e+25,-1.5097,-1.6864,273.82
1.0273e-05,-8.8399e-06,2.675e+25,-0.9771,-1.6852,273.29
1.0273e-05,-8.3621e-06,2.6795e+25,-1.9181,-1.5031,272.53
1.0273e-05,-7.8842e-06,2.6903e+25,-1.6288,-1.8207,272.57
1.0273e-05,-7.4064e-06,2.6816e+25,-2.5787,-2.4119,272.83
1.0273e-05,-6.9286e-06,2.6858e+25,-2.2553,-3.1171,272.78
1.0273e-05,-6.4508e-06,2.7011e+25,-2.7967,-3.6371,272.01
1.0273e-05,-5.9729e-06,2.7019e+25,-4.4406,-3.9172,271.2
1.0273e-05,-5.4951e-06,2.6904e+25,-3.4814,-4.3161,271.55
1.0273e-05,-5.0173e-06,2.6861e+25,-3.8008,-4.5294,272.05
1.0273e-05,-4.5394e-06,2.7091e+25,-3.9849,-4.7894,270.52
1.0273e-05,-4.0616e-06,2.7042e+25,-3.1312,-4.8248,270.55
1.0273e-05,-3.5838e-06,2.6986e+25,-3.1497,-5.0958,270.78
1.0273e-05,-3.1059e-06,2.7047e+25,-3.4342,-5.3724,270.89
1.0273e-05,-2.6281e-06,2.7139e+25,-3.2259,-5.804,270.58
1.0273e-05,-2.1502e-06,2.7151e+25,-3.9559,-6.0986,270.39
1.0273e-05,-1.6724e-06,2.7117e+25,-4.3483,-6.5155,270.71
1.0273e-05,-1.1946e-06,2.7017e+25,-5.047,-7.442,270.63
1.0273e-05,-7.1675e-07,2.6951e+25,-5.562,-8.1793,270.9
1.0273e-05,-2.3892e-07,2.694e+25,-4.9193,-8.3333,271.5
1.0273e-05,2.3892e-07,2.6871e+25,-5.8639,-9.145,271.79
1.0273e-05,7.1675e-07,2.687e+25,-5.8984,-9.3551,271.99
1.0273e-05,1.1946e-06,2.6921e+25,-6.3354,-8.7256,272.13
1.0273e-05,1.6724e-06,2.6856e+25,-6.0105,-9.0623,272.31
1.0273e-05,2.1502e-06,2.6843e+25,-5.1122,-9.2014,272.26
1.0273e-05,2.6281e-06,2.6775e+25,-4.108,-10.007,272.36
1.0273e-05,3.1059e-06,2.6877e+25,-3.9899,-10.844,272.26
1.0273e-05,3.5838e-06,2.6935e+25,-4.0345,-11.045,272.24
1.0273e-05,4.0616e-06,2.694e+25,-4.4332,-11.044,271.67
1.0273e-05,4.5394e-06,2.6982e+25,-4.4681,-10.765,271.4
1.0273e-05,5.0173e-06,2.6924e+25,-4.677,-10.647,271.83
1.0273e-05,5.4951e-06,2.6919e+25,-4.2965,-11.213,272.29
1.0273e-05,5.9729e-06,2.6876e+25,-3.9754,-11.639,272.22
1.0273e-05,6.4508e-06,2.6845e+25,-4.6682,-11.681,271.98
1.0273e-05,6.9286e-06,2.685e+25,-4.4557,-12.139,272.63
1.0273e-05,7.4064e-06,2.6935e+25,-3.9823,-12.205,271.58
1.0273e-05,7.8842e-06,2.6951e+25,-3.7432,-11.553,271.92
1.0273e-05,8.3621e-06,2.694e+25,-2.4489,-11.426,271.5
1.0273e-05,8.8399e-06,2.6945e+25,-2.2149,-10.853,272.15
1.0273e-05,9.3178e-06,2.6903e+25,-2.697,-10.484,271.88
1.0273e-05,9.7956e-06,2.6816e+25,-1.5186,-9.8565,272.82
1.0273e-05,1.0273e-05,2.6853e+25,-0.22141,-8.8605,272
1.0273e-05,1.0751e-05,2.7048e+25,1.3271,-7.7811,271.3
1.0273e-05,1.1229e-05,2.7e+25,1.1304,-6.9614,271.34
1.0273e-05,1.1707e-05,2.7042e+25,2.1418,-6.0306,270.02
1.0273e-05,1.2185e-05,2.6936e+25,3.9531,-5.6839,271.01
1.0273e-05,1.2663e-05,2.6896e+25,5.5543,-5.1971,272.27
1.0273e-05,1.314e-05,2.6896e+25,7.9854,-4.5072,272.57
1.0273e-05,1.3618e-05,2.6936e+25,9.8667,-3.542,272.58
1.0273e-05,1.4096e-05,2.6972e+25,12.727,-2.9822,272.14
1.0273e-05,1.4574e-05,2.6962e+25,15.867,-2.2117,271.33
1.0273e-05,1.5052e-05,2.6929e+25,18.424,-1.7475,271.73
1.0273e-05,1.553e-05,2.6866e+25,20.963,-1.1639,272.75
1.0273e-05,1.6007e-05,2.6911e+25,23.842,-0.87679,272.28
1.0273e-05,1.6485e-05,2.6834e+25,27.026,-0.54711,272.98
1.0273e-05,1.6963e-05,2.6878e+25,31.843,-0.27255,272.46
1.0751e-05,-1.6963e-05,2.6762e+25,0.031103,0.098129,273.13
1.0751e-05,-1.6485e-05,2.6912e+25,0.1107,-0.23194,272.06
1.0751e-05,-1.6007e-05,2.6889e+25,-0.99845,-0.83846,272.09
1.0751e-05,-1.553e-05,2.6948e+25,-1.2937,-1.0859,271.86
1.0751e-05,-1.5052e-05,2.6882e+25,-0.61288,-0.35147,272.06
1.0751e-05,-1.4574e-05,2.6789e+25,-0.91526,-0.38409,273.16
1.0751e-05,-1.4096e-05,2.6696e+25,-1.7323,-0.57288,274.11
1.0751e-05,-1.3618e-05,2.6778e+25,-2.4581,-0.33504,273.39
1.0751e-05,-1.314e-05,2.6913e+25,-3.3399,-0.60013,272.45
1.0751e-05,-1.2663e-05,2.6808e+25,-3.254,-0.95746,272.47
1.0751e-05,-1.2185e-05,2.6778e+25,-1.7757,-1.113,273.15
1.0751e-05,-1.1707e-05,2.6734e+25,-0.91738,-1.4483,273.8
1.0751e-05,-1.1229e-05,2.6776e+25,-1.677,-1.8693,273.46
1.0751e-05,-1.0751e-05,2.6703e+25,-2.9181,-1.4658,273.46
1.0751e-05,-1.0273e-05,2.6737e+25,-2.366,-0.83787,273.86
1.0751e-05,-9.7956e-06,2.6793e+25,-1.5291,-1.0406,273.67
1.0751e-05,-9.3178e-06,2.6801e+25,-1.6001,-1.1524,272.89
1.0751e-05,-8.8399e-06,2.6842e+25,-1.3384,-0.80654,272.66
1.0751e-05,-8.3621e-06,2.6817e+25,-1.1349,-1.2059,272.78
1.0751e-05,-7.8842e-06,2.6856e+25,-1.2286,-1.7209,272.31
1.0751e-05,-7.4064e-06,2.6806e+25,-1.6857,-2.8049,273.02
1.0751e-05,-6.9286e-06,2.6907e+25,-2.1226,-3.2468,272.16
1.0751e-05,-6.4508e-06,2.684e+25,-2.4175,-3.1868,272.8
1.0751e-05,-5.9729e-06,2.6843e+25,-3.8051,-4.2376,272.69
1.0751e-05,-5.4951e-06,2.6867e+25,-2.9294,-4.909,271.85
1.0751e-05,-5.0173e-06,2.6964e+25,-3.4724,-5.5035,271.41
1.0751e-05,-4.5394e-06,2.6987e+25,-3.8755,-5.7419,270.42
1.0751e-05,-4.0616e-06,2.7081e+25,-3.0289,-5.8929,270.19
1.0751e-05,-3.5838e-06,2.7078e+25,-2.649,-6.2978,270.51
1.0751e-05,-3.1059e-06,2.7084e+25,-3.085,-6.6995,270.54
1.0751e-05,-2.6281e-06,2.71e+25,-2.8372,-7.0439,270.39
1.0751e-05,-2.1502e-06,2.6958e+25,-3.7494,-7.3086,270.49
1.0751e-05,-1.6724e-06,2.6891e+25,-3.6056,-7.7303,271
1.0751e-05,-1.1946e-06,2.7032e+25,-3.9959,-8.5788,271.25
1.0751e-05,-7.1675e-07,2.6976e+25,-5.1209,-9.2798,270.84
1.0751e-05,-2.3892e-07,2.697e+25,-5.0673,-9.2351,270.82
1.0751e-05,2.3892e-07,2.698e+25,-5.5512,-8.9513,270.5
1.0751e-05,7.1675e-07,2.6979e+25,-6.3231,-8.8164,271.49
1.0751e-05,1.1946e-06,2.6905e+25,-5.9303,-9.0901,272.17
1.0751e-05,1.6724e-06,2.6933e+25,-5.3198,-9.8153,272.32
1.0751e-05,2.1502e-06,2.6909e+25,-4.3252,-10.985,271.62
1.0751e-05,2.6281e-06,2.6938e+25,-4.0123,-11.252,271.81
1.0751e-05,3.1059e-06,2.6849e+25,-3.7637,-10.711,272.89
1.0751e-05,3.5838e-06,2.6873e+25,-3.9642,-10.617,271.91
1.0751e-05,4.0616e-06,2.7002e+25,-4.3635,-10.855,271.69
1.0751e-05,4.5394e-06,2.708e+25,-4.3846,-11.341,271.13
1.0751e-05,5.0173e-06,2.6924e+25,-4.6505,-11.623,271.3
1.0751e-05,5.4951e-06,2.6957e+25,-3.6363,-11.689,271.17
1.0751e-05,5.9729e-06,2.7025e+25,-3.9972,-11.658,271.18
1.0751e-05,6.4508e-06,2.6804e+25,-4.2646,-11.975,271.89
1.0751e-05,6.9286e-06,2.6721e+25,-3.918,-12.504,272.64
