TITLE = "cavity_20000"
VARIABLES = "X", "Y", "nrho", "U", "V","Temperature"
ZONE T="cavity", I=72, J=72, K=1, F=BLOCK
1.45739e-05 -1.31404e-05 2.69337e+25 -1.40184 0.373321 271.401 
1.64852e-05 -1.31404e-05 2.67722e+25 -0.763822 -1.02176 273.285 
1.19458e-06 -1.26626e-05 2.69061e+25 -2.35028 1.07245 272.308 
3.10592e-06 -1.26626e-05 2.71841e+25 -1.70351 0.673427 269.367 
5.01725e-06 -1.26626e-05 2.70152e+25 -3.08764 -1.56944 270.827 
6.92858e-06 -1.26626e-05 2.69461e+25 -2.75064 0.56749 271.779 
8.83992e-06 -1.26626e-05 2.67881e+25 -3.2799 -1.73414 273.324 
1.07512e-05 -1.26626e-05 2.68076e+25 -3.25396 -0.957456 272.472 
1.26626e-05 -1.26626e-05 2.68106e+25 -2.73467 -2.04712 273.059 
1.45739e-05 -1.26626e-05 2.6831e+25 -1.92946 0.37193 272.667 
1.64852e-05 -1.26626e-05 2.67851e+25 -0.0707497 -2.11992 272.552 
1.19458e-06 -1.21847e-05 2.69394e+25 -1.54093 0.59535 271.509 
3.10592e-06 -1.21847e-05 2.70451e+25 -1.55705 1.12033 270.344 
5.01725e-06 -1.21847e-05 2.69903e+25 -2.70118 -1.80691 271.056 
6.92858e-06 -1.21847e-05 2.69412e+25 -3.01576 0.977338 271.782 
8.83992e-06 -1.21847e-05 2.66782e+25 -2.86744 -1.62814 274.478 
1.07512e-05 -1.21847e-05 2.67784e+25 -1.77569 -1.11301 273.154 
1.26626e-05 -1.21847e-05 2.68581e+25 -2.39744 -1.89827 272.911 
1.45739e-05 -1.21847e-05 2.69018e+25 -2.2301 0.479113 272.42 
1.64852e-05 -1.21847e-05 2.70214e+25 0.826981 -2.49014 271.613 
1.19458e-06 -1.17069e-05 2.70094e+25 -1.93398 0.184372 271.205 
3.10592e-06 -1.17069e-05 2.69754e+25 -1.80489 0.699964 271.441 
5.01725e-06 -1.17069e-05 2.69758e+25 -1.8587 -1.72978 271.865 
6.92858e-06 -1.17069e-05 2.69669e+25 -2.7594 1.07565 271.785 
8.83992e-06 -1.17069e-05 2.66683e+25 -3.31729 -1.56225 274.544 
1.07512e-05 -1.17069e-05 2.67342e+25 -0.917377 -1.44828 273.801 
1.26626e-05 -1.17069e-05 2.68278e+25 -1.67061 -2.10689 272.9 
1.45739e-05 -1.17069e-05 2.69291e+25 -0.920998 -0.0507324 271.766 
1.64852e-05 -1.17069e-05 2.68325e+25 0.23306 -2.30128 272.702 
1.19458e-06 -1.12291e-05 2.70646e+25 -2.67216 -0.0306706 270.755 
3.10592e-06 -1.12291e-05 2.70888e+25 -2.24262 0.0387583 270.274 
5.01725e-06 -1.12291e-05 2.69006e+25 -3.16782 -1.15056 271.865 
6.92858e-06 -1.12291e-05 2.68162e+25 -1.36134 0.583809 272.581 
8.83992e-06 -1.12291e-05 2.67586e+25 -1.88268 -1.33954 274.079 
1.07512e-05 -1.12291e-05 2.67762e+25 -1.67697 -1.86928 273.463 
1.26626e-05 -1.12291e-05 2.68166e+25 -2.25214 -1.64084 273.106 
1.45739e-05 -1.12291e-05 2.68572e+25 -1.11619 -1.45664 272.269 
1.64852e-05 -1.12291e-05 2.68385e+25 0.105116 -1.58071 272.357 
1.19458e-06 -1.07512e-05 2.68362e+25 -2.86449 -0.194887 272.445 
3.10592e-06 -1.07512e-05 2.70308e+25 -1.98593 -0.090138 270.403 
5.01725e-06 -1.07512e-05 2.68569e+25 -3.09945 -0.757991 271.922 
6.92858e-06 -1.07512e-05 2.68255e+25 -1.1058 0.334945 272.496 
8.83992e-06 -1.07512e-05 2.68032e+25 -1.97187 -0.857253 273.27 
1.07512e-05 -1.07512e-05 2.67028e+25 -2.91815 -1.46575 273.456 
1.26626e-05 -1.07512e-05 2.68138e+25 -1.69414 -1.44869 272.301 
1.45739e-05 -1.07512e-05 2.68393e+25 -0.689772 -1.92314 272.889 
1.64852e-05 -1.07512e-05 2.69358e+25 -0.0618175 -0.976885 272.311 
1.19458e-06 -1.02734e-05 2.68914e+25 -3.62627 0.400265 271.989 
3.10592e-06 -1.02734e-05 2.69854e+25 -3.44482 -0.310137 270.678 
5.01725e-06 -1.02734e-05 2.68883e+25 -2.77349 -0.702285 272.137 
6.92858e-06 -1.02734e-05 2.68175e+25 -1.34406 -0.282717 272.836 
8.83992e-06 -1.02734e-05 2.68348e+25 -1.40367 -0.0353839 272.626 
1.07512e-05 -1.02734e-05 2.67369e+25 -2.36598 -0.837866 273.862 
1.26626e-05 -1.02734e-05 2.69063e+25 -0.889724 -2.02984 272.241 
1.45739e-05 -1.02734e-05 2.70027e+25 0.334115 -2.31506 272.009 
1.64852e-05 -1.02734e-05 2.6955e+25 0.440903 -0.674021 272.083 
1.19458e-06 -9.79558e-06 2.70265e+25 -4.36389 0.972056 271.375 
3.10592e-06 -9.79558e-06 2.71358e+25 -4.09771 -0.107582 269.585 
5.01725e-06 -9.79558e-06 2.68496e+25 -2.93905 -0.957571 272.574 
6.92858e-06 -9.79558e-06 2.68626e+25 -1.06452 -1.33391 272.713 
8.83992e-06 -9.79558e-06 2.68737e+25 -1.11051 0.4674 272.667 
1.07512e-05 -9.79558e-06 2.67931e+25 -1.5291 -1.04062 273.666 
1.26626e-05 -9.79558e-06 2.68651e+25 0.0514023 -1.86698 272.267 
1.45739e-05 -9.79558e-06 2.6934e+25 0.120417 -2.75168 271.825 
1.64852e-05 -9.79558e-06 2.69162e+25 0.335068 -0.430078 272.334 
1.19458e-06 -9.31775e-06 2.69437e+25 -4.3564 1.00944 271.578 
3.10592e-06 -9.31775e-06 2.713e+25 -4.42798 -0.223036 269.738 
5.01725e-06 -9.31775e-06 2.69089e+25 -3.034 -1.2407 272.234 
6.92858e-06 -9.31775e-06 2.68677e+25 -0.79807 -1.75219 272.262 
8.83992e-06 -9.31775e-06 2.68029e+25 -1.66351 0.326222 273.401 
1.07512e-05 -9.31775e-06 2.68013e+25 -1.60011 -1.15242 272.887 
1.26626e-05 -9.31775e-06 2.68524e+25 -0.447008 -2.54887 271.882 
1.45739e-05 -9.31775e-06 2.68933e+25 -0.0212423 -2.58655 271.541 
1.64852e-05 -9.31775e-06 2.68661e+25 0.211943 -0.305851 271.884 
1.19458e-06 -8.83992e-06 2.68831e+25 -4.33256 0.820274 272.022 
3.10592e-06 -8.83992e-06 2.70835e+25 -4.57366 -0.0496134 269.804 
5.01725e-06 -8.83992e-06 2.68341e+25 -3.81438 -1.56919 272.6 
6.92858e-06 -8.83992e-06 2.69499e+25 -1.74578 -1.81096 271.943 
8.83992e-06 -8.83992e-06 2.69309e+25 -1.81966 0.336776 272.249 
1.07512e-05 -8.83992e-06 2.68417e+25 -1.33837 -0.80654 272.663 
1.26626e-05 -8.83992e-06 2.68657e+25 -1.11864 -3.24362 272.327 
1.45739e-05 -8.83992e-06 2.69602e+25 -0.551577 -2.50321 271.612 
1.64852e-05 -8.83992e-06 2.69678e+25 -0.416054 -0.658641 271.153 
1.19458e-06 -8.36208e-06 2.68958e+25 -3.27926 1.60182 272.199 
3.10592e-06 -8.36208e-06 2.70853e+25 -4.00079 0.0514288 270.291 
5.01725e-06 -8.36208e-06 2.67618e+25 -3.59668 -1.56994 273.438 
6.92858e-06 -8.36208e-06 2.69271e+25 -3.28649 -2.60193 271.4 
8.83992e-06 -8.36208e-06 2.69653e+25 -2.21422 0.0799462 271.309 
1.07512e-05 -8.36208e-06 2.68171e+25 -1.13489 -1.20585 272.781 
1.26626e-05 -8.36208e-06 2.68497e+25 -0.778836 -3.0469 272.701 
1.45739e-05 -8.36208e-06 2.69584e+25 0.35184 -2.45134 271.26 
1.64852e-05 -8.36208e-06 2.70012e+25 -0.174873 -0.692059 271.13 
1.19458e-06 -7.88425e-06 2.6956e+25 -4.16138 2.08948 271.507 
3.10592e-06 -7.88425e-06 2.70893e+25 -4.74854 0.0413007 270.173 
5.01725e-06 -7.88425e-06 2.68397e+25 -3.72345 -2.08634 272.27 
6.92858e-06 -7.88425e-06 2.69782e+25 -3.55676 -2.5824 271.739 
8.83992e-06 -7.88425e-06 2.68858e+25 -2.91979 -1.06728 272.277 
1.07512e-05 -7.88425e-06 2.68563e+25 -1.22863 -1.7209 272.313 
1.26626e-05 -7.88425e-06 2.68615e+25 -0.20704 -3.7489 271.751 
1.45739e-05 -7.88425e-06 2.69613e+25 1.30384 -2.47767 271.303 
1.64852e-05 -7.88425e-06 2.68827e+25 -0.303976 -0.761937 272.408 
1.19458e-06 -7.40642e-06 2.69615e+25 -4.12592 2.25821 272.205 
3.10592e-06 -7.40642e-06 2.69525e+25 -4.42871 0.0588166 271.498 
5.01725e-06 -7.40642e-06 2.6987e+25 -3.50168 -2.9012 271.993 
6.92858e-06 -7.40642e-06 2.70024e+25 -2.96595 -2.83147 271.37 
8.83992e-06 -7.40642e-06 2.68436e+25 -2.85732 -1.41397 272.878 
1.07512e-05 -7.40642e-06 2.68061e+25 -1.68574 -2.80492 273.019 
1.26626e-05 -7.40642e-06 2.69216e+25 -0.932997 -4.15062 272.218 
1.45739e-05 -7.40642e-06 2.6867e+25 0.373067 -2.82818 272.362 
1.64852e-05 -7.40642e-06 2.68795e+25 -0.173832 -0.280922 272.449 
1.19458e-06 -6.92858e-06 2.7026e+25 -3.79791 1.79023 271.219 
3.10592e-06 -6.92858e-06 2.69214e+25 -3.96235 -0.123895 272.003 
5.01725e-06 -6.92858e-06 2.69436e+25 -2.22703 -3.23518 271.857 
6.92858e-06 -6.92858e-06 2.69983e+25 -3.78688 -2.38276 271.643 
8.83992e-06 -6.92858e-06 2.67892e+25 -3.83177 -1.32631 272.447 
1.07512e-05 -6.92858e-06 2.69073e+25 -2.1226 -3.24679 272.158 
1.26626e-05 -6.92858e-06 2.68912e+25 -0.302584 -4.82947 272.244 
1.45739e-05 -6.92858e-06 2.68627e+25 0.244709 -2.78978 272.329 
1.64852e-05 -6.92858e-06 2.69575e+25 0.545553 -0.448962 271.872 
1.19458e-06 -6.45075e-06 2.71085e+25 -3.87418 1.42876 270.02 
3.10592e-06 -6.45075e-06 2.68861e+25 -2.30832 0.0181199 271.899 
5.01725e-06 -6.45075e-06 2.70328e+25 -3.06385 -3.29462 271.055 
6.92858e-06 -6.45075e-06 2.70216e+25 -4.6888 -2.187 271.021 
8.83992e-06 -6.45075e-06 2.69066e+25 -4.28336 -1.73438 271.58 
1.07512e-05 -6.45075e-06 2.68397e+25 -2.41746 -3.18681 272.799 
1.26626e-05 -6.45075e-06 2.68375e+25 -0.671 -4.93366 272.15 
1.45739e-05 -6.45075e-06 2.69435e+25 1.06209 -2.94693 272.291 
1.64852e-05 -6.45075e-06 2.69743e+25 -0.341777 -0.560546 272.168 
1.19458e-06 -5.97292e-06 2.70377e+25 -3.512 0.877602 270.247 
3.10592e-06 -5.97292e-06 2.69405e+25 -2.80565 0.0340813 271.771 
5.01725e-06 -5.97292e-06 2.70559e+25 -3.12304 -2.74296 270.633 
6.92858e-06 -5.97292e-06 2.69029e+25 -4.55979 -1.6059 272.49 
8.83992e-06 -5.97292e-06 2.68929e+25 -4.69371 -1.56246 272.048 
1.07512e-05 -5.97292e-06 2.68433e+25 -3.80515 -4.2376 272.687 
1.26626e-05 -5.97292e-06 2.687e+25 -0.587264 -4.54041 272.232 
1.45739e-05 -5.97292e-06 2.67989e+25 0.434777 -3.18035 273.181 
1.64852e-05 -5.97292e-06 2.6845e+25 0.208217 -0.54374 272.824 
1.19458e-06 -5.49508e-06 2.69042e+25 -3.59879 0.833919 271.524 
3.10592e-06 -5.49508e-06 2.6824e+25 -3.71672 0.128578 272.096 
5.01725e-06 -5.49508e-06 2.70484e+25 -2.93157 -2.24697 270.86 
6.92858e-06 -5.49508e-06 2.68487e+25 -4.50807 -1.43562 272.518 
8.83992e-06 -5.49508e-06 2.69265e+25 -4.01365 -1.52878 271.447 
1.07512e-05 -5.49508e-06 2.68671e+25 -2.92944 -4.909 271.851 
1.26626e-05 -5.49508e-06 2.69117e+25 -0.392198 -4.57549 272.628 
1.45739e-05 -5.49508e-06 2.6848e+25 -0.342718 -2.97395 272.612 
1.64852e-05 -5.49508e-06 2.68548e+25 -0.0890985 -0.119577 272.205 
1.19458e-06 -5.01725e-06 2.69581e+25 -3.29015 1.2139 271.581 
3.10592e-06 -5.01725e-06 2.68377e+25 -4.60036 0.0444297 272.153 
5.01725e-06 -5.01725e-06 2.70138e+25 -4.11912 -2.44627 271.066 
6.92858e-06 -5.01725e-06 2.68745e+25 -4.87586 -0.725249 272.406 
8.83992e-06 -5.01725e-06 2.69558e+25 -4.37056 -1.89059 270.623 
1.07512e-05 -5.01725e-06 2.69641e+25 -3.47237 -5.50346 271.41 
1.26626e-05 -5.01725e-06 2.69363e+25 -1.39794 -5.34986 272.109 
1.45739e-05 -5.01725e-06 2.68321e+25 -0.344138 -2.52505 272.904 
1.64852e-05 -5.01725e-06 2.68203e+25 0.594249 -0.294204 272.54 
1.19458e-06 -4.53942e-06 2.69621e+25 -4.06893 1.54834 272.316 
3.10592e-06 -4.53942e-06 2.68237e+25 -4.53515 -0.41104 273.034 
5.01725e-06 -4.53942e-06 2.70606e+25 -5.15529 -2.10174 270.97 
6.92858e-06 -4.53942e-06 2.69304e+25 -4.74631 -0.97293 272.158 
8.83992e-06 -4.53942e-06 2.71226e+25 -4.55937 -1.92337 269.838 
1.07512e-05 -4.53942e-06 2.69873e+25 -3.87551 -5.74185 270.42 
1.26626e-05 -4.53942e-06 2.68221e+25 -1.87304 -5.5018 272.217 
1.45739e-05 -4.53942e-06 2.68718e+25 0.0522135 -2.74842 272.487 
1.64852e-05 -4.53942e-06 2.68965e+25 0.00971976 -0.332777 272.311 
1.19458e-06 -4.06158e-06 2.69667e+25 -5.58008 1.61907 272.092 
3.10592e-06 -4.06158e-06 2.67399e+25 -6.17504 -0.438976 273.171 
5.01725e-06 -4.06158e-06 2.70221e+25 -5.85194 -1.84503 270.738 
6.92858e-06 -4.06158e-06 2.69908e+25 -5.14597 -1.1559 271.563 
8.83992e-06 -4.06158e-06 2.70472e+25 -3.71722 -1.6493 271.103 
1.07512e-05 -4.06158e-06 2.70809e+25 -3.02887 -5.89285 270.189 
1.26626e-05 -4.06158e-06 2.68563e+25 -1.71866 -6.19225 272.428 
1.45739e-05 -4.06158e-06 2.685e+25 0.377235 -3.23897 272.8 
1.64852e-05 -4.06158e-06 2.68648e+25 0.186453 -0.319987 272.232 
1.19458e-06 -3.58375e-06 2.6898e+25 -7.21439 1.36478 271.5 
3.10592e-06 -3.58375e-06 2.68132e+25 -8.08622 -0.691499 272.681 
5.01725e-06 -3.58375e-06 2.7031e+25 -7.22421 -1.37568 270.555 
6.92858e-06 -3.58375e-06 2.70045e+25 -6.35535 -1.01186 271.486 
8.83992e-06 -3.58375e-06 2.70491e+25 -4.3299 -2.14694 270.306 
1.07512e-05 -3.58375e-06 2.70775e+25 -2.64899 -6.29781 270.506 
1.26626e-05 -3.58375e-06 2.70142e+25 -2.20339 -6.66611 271.343 
1.45739e-05 -3.58375e-06 2.67175e+25 1.04078 -3.41368 273.534 
1.64852e-05 -3.58375e-06 2.68405e+25 -0.280514 0.181896 272.934 
1.19458e-06 -3.10592e-06 2.69716e+25 -8.22829 0.794646 271.47 
3.10592e-06 -3.10592e-06 2.68769e+25 -8.7998 -0.800018 272.318 
5.01725e-06 -3.10592e-06 2.7017e+25 -8.10641 -1.20005 270.655 
6.92858e-06 -3.10592e-06 2.69788e+25 -8.17444 -1.8367 271.2 
8.83992e-06 -3.10592e-06 2.70748e+25 -5.29196 -2.80116 270.998 
1.07512e-05 -3.10592e-06 2.70837e+25 -3.08495 -6.69954 270.541 
1.26626e-05 -3.10592e-06 2.69872e+25 -1.96818 -6.97333 271.37 
1.45739e-05 -3.10592e-06 2.67786e+25 0.228923 -3.41815 272.97 
1.64852e-05 -3.10592e-06 2.69609e+25 -0.7163 -0.238434 272.071 
1.19458e-06 -2.62808e-06 2.69231e+25 -9.46029 0.732499 271.392 
3.10592e-06 -2.62808e-06 2.69052e+25 -8.426 -0.658425 272.047 
5.01725e-06 -2.62808e-06 2.68944e+25 -9.36261 -1.28987 271.802 
6.92858e-06 -2.62808e-06 2.69758e+25 -8.65531 -2.63684 271.301 
8.83992e-06 -2.62808e-06 2.68894e+25 -4.92645 -4.14502 271.584 
1.07512e-05 -2.62808e-06 2.71001e+25 -2.83718 -7.04393 270.393 
1.26626e-05 -2.62808e-06 2.70367e+25 -1.41591 -7.62069 270.284 
1.45739e-05 -2.62808e-06 2.69791e+25 -0.770757 -3.31891 271.475 
1.64852e-05 -2.62808e-06 2.67765e+25 -0.368877 -0.421723 272.893 
1.19458e-06 -2.15025e-06 2.69092e+25 -9.48819 1.1141 271.933 
3.10592e-06 -2.15025e-06 2.69743e+25 -9.28955 -0.552342 271.313 
5.01725e-06 -2.15025e-06 2.69665e+25 -8.80549 -1.7407 271.603 
6.92858e-06 -2.15025e-06 2.6996e+25 -9.0906 -2.99155 270.915 
8.83992e-06 -2.15025e-06 2.68834e+25 -5.71612 -5.4398 272.027 
1.07512e-05 -2.15025e-06 2.69577e+25 -3.74939 -7.30858 270.487 
1.26626e-05 -2.15025e-06 2.71127e+25 -1.53018 -8.23638 270.186 
1.45739e-05 -2.15025e-06 2.70108e+25 -0.853333 -3.3806 270.823 
1.64852e-05 -2.15025e-06 2.67661e+25 -0.318285 -0.641817 273.124 
1.19458e-06 -1.67242e-06 2.69288e+25 -9.20364 1.83335 271.587 
3.10592e-06 -1.67242e-06 2.6966e+25 -9.00112 -0.832037 271.2 
5.01725e-06 -1.67242e-06 2.68914e+25 -8.65737 -1.73766 271.814 
6.92858e-06 -1.67242e-06 2.68664e+25 -9.37001 -2.98271 271.762 
8.83992e-06 -1.67242e-06 2.69266e+25 -6.06543 -6.22445 271.236 
1.07512e-05 -1.67242e-06 2.68907e+25 -3.60557 -7.73029 271.005 
1.26626e-05 -1.67242e-06 2.70799e+25 -1.26541 -8.71627 270.168 
1.45739e-05 -1.67242e-06 2.69973e+25 -0.914922 -3.71996 270.91 
1.64852e-05 -1.67242e-06 2.66883e+25 0.768166 -0.815488 273.468 
1.19458e-06 -1.19458e-06 2.69893e+25 -9.99439 1.62447 270.936 
3.10592e-06 -1.19458e-06 2.69066e+25 -8.88397 -0.673684 271.655 
5.01725e-06 -1.19458e-06 2.68894e+25 -9.41598 -2.00305 271.772 
6.92858e-06 -1.19458e-06 2.68466e+25 -9.15504 -3.08816 272.979 
8.83992e-06 -1.19458e-06 2.69724e+25 -6.37417 -6.51158 270.635 
1.07512e-05 -1.19458e-06 2.70317e+25 -3.99594 -8.57879 271.253 
1.26626e-05 -1.19458e-06 2.70742e+25 -1.69061 -8.88148 270.483 
1.45739e-05 -1.19458e-06 2.70073e+25 -1.31279 -4.05168 271.387 
1.64852e-05 -1.19458e-06 2.67691e+25 0.207942 -0.755989 273.311 
1.19458e-06 -7.1675e-07 2.69704e+25 -9.77198 1.77727 270.836 
3.10592e-06 -7.1675e-07 2.69779e+25 -8.81777 -0.767867 271.355 
5.01725e-06 -7.1675e-07 2.68398e+25 -8.65656 -1.91724 272.687 
6.92858e-06 -7.1675e-07 2.69062e+25 -8.84316 -3.8129 271.66 
8.83992e-06 -7.1675e-07 2.70921e+25 -6.83716 -7.46804 270.4 
1.07512e-05 -7.1675e-07 2.69763e+25 -5.12091 -9.27983 270.838 
1.26626e-05 -7.1675e-07 2.70347e+25 -2.26766 -8.74607 270.504 
1.45739e-05 -7.1675e-07 2.70119e+25 -2.43208 -4.68312 271.153 
1.64852e-05 -7.1675e-07 2.67621e+25 -0.320427 -0.670905 273.555 
1.19458e-06 -2.38917e-07 2.69226e+25 -8.99382 1.79587 271.639 
3.10592e-06 -2.38917e-07 2.69155e+25 -8.68989 -1.14906 271.86 
5.01725e-06 -2.38917e-07 2.67901e+25 -8.77538 -1.2548 273.127 
6.92858e-06 -2.38917e-07 2.69257e+25 -8.00379 -4.37475 271.388 
8.83992e-06 -2.38917e-07 2.69574e+25 -6.86545 -8.25254 271.17 
1.07512e-05 -2.38917e-07 2.697e+25 -5.06731 -9.23513 270.823 
1.26626e-05 -2.38917e-07 2.69782e+25 -3.76789 -9.45125 270.788 
1.45739e-05 -2.38917e-07 2.69823e+25 -2.37371 -5.00073 271.313 
1.64852e-05 -2.38917e-07 2.67856e+25 -0.398141 -1.08075 273.041 
2.38917e-07 -1.69631e-05 2.67838e+25 -0.17899 0.105242 273.072 
2.15025e-06 -1.69631e-05 2.693e+25 -0.457935 0.101467 272.692 
4.06158e-06 -1.69631e-05 2.68074e+25 -1.26842 -0.0535025 272.245 
5.97292e-06 -1.69631e-05 2.68767e+25 -0.582943 -0.311347 272.549 
7.88425e-06 -1.69631e-05 2.69388e+25 -0.582175 0.208547 272.422 
9.79558e-06 -1.69631e-05 2.69051e+25 0.26579 -0.0569276 272.619 
1.17069e-05 -1.69631e-05 2.6825e+25 -0.117453 0.250149 272.439 
1.36182e-05 -1.69631e-05 2.67901e+25 -0.377442 0.238035 273.331 
1.55296e-05 -1.69631e-05 2.69007e+25 0.0986383 0.23967 272.157 
2.38917e-07 -1.64852e-05 2.67458e+25 0.0459371 0.297 273.121 
2.15025e-06 -1.64852e-05 2.69122e+25 -0.585399 0.29215 272.651 
4.06158e-06 -1.64852e-05 2.67797e+25 -1.09675 -0.986706 273.189 
5.97292e-06 -1.64852e-05 2.67637e+25 -0.936879 0.00984494 272.821 
7.88425e-06 -1.64852e-05 2.69575e+25 -0.925131 0.268974 271.536 
9.79558e-06 -1.64852e-05 2.68812e+25 -0.919266 0.238589 271.918 
1.17069e-05 -1.64852e-05 2.69194e+25 0.417263 0.628931 271.956 
1.36182e-05 -1.64852e-05 2.67598e+25 -1.52809 0.264209 273.243 
1.55296e-05 -1.64852e-05 2.69415e+25 -0.0305619 0.133914 271.93 
2.38917e-07 -1.60074e-05 2.66748e+25 -2.39328 -0.258474 273.962 
2.15025e-06 -1.60074e-05 2.6879e+25 -1.83196 0.207977 272.117 
4.06158e-06 -1.60074e-05 2.68383e+25 -2.24078 -1.31205 272.774 
5.97292e-06 -1.60074e-05 2.69261e+25 -1.56737 0.161512 272.259 
7.88425e-06 -1.60074e-05 2.69457e+25 -1.96985 -0.110666 271.467 
9.79558e-06 -1.60074e-05 2.69731e+25 -1.23263 -0.0744356 271.257 
1.17069e-05 -1.60074e-05 2.68217e+25 -0.31243 0.572286 272.151 
1.36182e-05 -1.60074e-05 2.69002e+25 -0.8024 -0.0358525 272.324 
1.55296e-05 -1.60074e-05 2.69775e+25 -0.125231 -0.515478 271.099 
2.38917e-07 -1.55296e-05 2.66551e+25 -2.80923 -0.656478 274.241 
2.15025e-06 -1.55296e-05 2.68505e+25 -2.73283 0.328439 271.833 
4.06158e-06 -1.55296e-05 2.68922e+25 -2.75967 -1.03877 272.198 
5.97292e-06 -1.55296e-05 2.69287e+25 -2.85576 0.0198606 271.587 
7.88425e-06 -1.55296e-05 2.69071e+25 -2.02938 -0.384427 272.107 
9.79558e-06 -1.55296e-05 2.69702e+25 -1.87398 -0.554917 271.812 
1.17069e-05 -1.55296e-05 2.67779e+25 -1.46142 0.343159 273.038 
1.36182e-05 -1.55296e-05 2.69143e+25 0.404953 -0.299584 271.637 
1.55296e-05 -1.55296e-05 2.70623e+25 -0.324144 -0.329471 270.775 
2.38917e-07 -1.50517e-05 2.67662e+25 -2.80185 -0.116891 273.199 
2.15025e-06 -1.50517e-05 2.69406e+25 -3.51253 0.425881 270.958 
4.06158e-06 -1.50517e-05 2.69482e+25 -2.52332 -0.855246 271.562 
5.97292e-06 -1.50517e-05 2.7047e+25 -2.22939 -0.440223 271.06 
7.88425e-06 -1.50517e-05 2.69306e+25 -1.17124 -0.583727 272.755 
9.79558e-06 -1.50517e-05 2.68622e+25 -1.16171 -0.579244 272.013 
1.17069e-05 -1.50517e-05 2.67041e+25 -1.69871 0.249401 273.671 
1.36182e-05 -1.50517e-05 2.69645e+25 0.315163 -0.379408 271.426 
1.55296e-05 -1.50517e-05 2.70107e+25 -0.408931 -0.0307254 271.086 
2.38917e-07 -1.45739e-05 2.67799e+25 -2.11551 0.171934 273.352 
2.15025e-06 -1.45739e-05 2.70211e+25 -3.00569 0.356663 270.932 
4.06158e-06 -1.45739e-05 2.6928e+25 -2.82294 -0.628839 271.402 
5.97292e-06 -1.45739e-05 2.70447e+25 -2.40372 -1.07953 270.513 
7.88425e-06 -1.45739e-05 2.682e+25 -2.30768 -0.571048 272.884 
9.79558e-06 -1.45739e-05 2.68436e+25 -1.68273 -0.737779 272.989 
1.17069e-05 -1.45739e-05 2.67598e+25 -0.470282 0.784262 273.548 
1.36182e-05 -1.45739e-05 2.69036e+25 0.819305 -0.278712 272.092 
1.55296e-05 -1.45739e-05 2.69196e+25 0.00392712 -0.432773 272.328 
2.38917e-07 -1.40961e-05 2.67519e+25 -1.39937 0.635069 273.15 
2.15025e-06 -1.40961e-05 2.70325e+25 -2.24395 0.380125 271.317 
4.06158e-06 -1.40961e-05 2.70306e+25 -2.88521 -0.275362 271.418 
5.97292e-06 -1.40961e-05 2.69978e+25 -2.22288 -0.903043 271.158 
7.88425e-06 -1.40961e-05 2.67576e+25 -2.16988 -1.23047 273.622 
9.79558e-06 -1.40961e-05 2.6814e+25 -1.1811 -0.654061 272.789 
1.17069e-05 -1.40961e-05 2.67537e+25 -1.33492 0.571956 273.149 
1.36182e-05 -1.40961e-05 2.69189e+25 0.783071 -0.272301 271.999 
1.55296e-05 -1.40961e-05 2.68168e+25 -0.0271489 0.116608 273.161 
2.38917e-07 -1.36182e-05 2.68901e+25 -1.50201 0.141774 271.549 
2.15025e-06 -1.36182e-05 2.704e+25 -2.88507 0.605512 270.664 
4.06158e-06 -1.36182e-05 2.71139e+25 -3.11699 -0.61024 270.47 
5.97292e-06 -1.36182e-05 2.70198e+25 -1.97616 -1.21904 270.606 
7.88425e-06 -1.36182e-05 2.69316e+25 -2.83508 -1.42362 272.306 
9.79558e-06 -1.36182e-05 2.69329e+25 -1.76017 -0.327236 272.193 
1.17069e-05 -1.36182e-05 2.6784e+25 -2.36454 -0.286719 273.214 
1.36182e-05 -1.36182e-05 2.68797e+25 -0.226104 -0.42121 272.279 
1.55296e-05 -1.36182e-05 2.68777e+25 -0.92456 -0.411392 273.224 
2.38917e-07 -1.31404e-05 2.69053e+25 -2.24062 0.00788709 271.845 
2.15025e-06 -1.31404e-05 2.70796e+25 -2.12984 0.897234 270.597 
4.06158e-06 -1.31404e-05 2.71146e+25 -2.3526 -1.06496 270.807 
5.97292e-06 -1.31404e-05 2.7049e+25 -1.73112 -1.11036 271.151 
7.88425e-06 -1.31404e-05 2.69063e+25 -3.08729 -1.04273 272.717 
9.79558e-06 -1.31404e-05 2.67534e+25 -2.63224 -0.441325 273.713 
1.17069e-05 -1.31404e-05 2.68217e+25 -2.2588 -0.840639 272.862 
1.36182e-05 -1.31404e-05 2.69527e+25 -1.02298 -0.626089 271.77 
1.55296e-05 -1.31404e-05 2.69626e+25 -1.23451 0.102998 272.141 
2.38917e-07 -1.26626e-05 2.68597e+25 -2.84098 0.150892 272.423 
2.15025e-06 -1.26626e-05 2.70842e+25 -1.53584 1.20244 270.204 
4.06158e-06 -1.26626e-05 2.71727e+25 -2.38239 -0.239443 270.083 
5.97292e-06 -1.26626e-05 2.70587e+25 -2.10812 -1.07309 270.59 
7.88425e-06 -1.26626e-05 2.69443e+25 -3.08862 -0.95403 272.279 
9.79558e-06 -1.26626e-05 2.67075e+25 -3.44142 -0.296928 274.461 
1.17069e-05 -1.26626e-05 2.686e+25 -2.26697 -1.47514 272.7 
1.36182e-05 -1.26626e-05 2.68613e+25 -2.01885 -0.748303 272.036 
