TITLE = "cavity_20000"
VARIABLES = "X", "Y", "nrho", "U", "V","Temperature"
2.3892e-07,-5.4951e-06,2.6859e+25,-4.2395,0.30911,272.46
2.3892e-07,-5.0173e-06,2.6844e+25,-4.4179,0.42068,272.81
2.3892e-07,-4.5394e-06,2.6893e+25,-4.8061,0.31058,272.16
2.3892e-07,-4.0616e-06,2.6863e+25,-5.6538,-0.24685,272.47
2.3892e-07,-3.5838e-06,2.6874e+25,-6.4632,-0.33633,272.04
2.3892e-07,-3.1059e-06,2.6859e+25,-6.3294,-0.010354,272.28
2.3892e-07,-2.6281e-06,2.6836e+25,-6.8906,0.16791,272.14
2.3892e-07,-2.1502e-06,2.6897e+25,-7.399,0.13123,271.98
2.3892e-07,-1.6724e-06,2.6913e+25,-7.3951,0.48951,271.76
2.3892e-07,-1.1946e-06,2.6839e+25,-7.8369,0.91812,272.14
2.3892e-07,-7.1675e-07,2.6893e+25,-7.8784,1.3257,271.69
2.3892e-07,-2.3892e-07,2.6868e+25,-7.9183,1.7983,272.06
2.3892e-07,2.3892e-07,2.6868e+25,-7.7287,2.0134,271.87
2.3892e-07,7.1675e-07,2.6875e+25,-7.5307,2.044,272.15
2.3892e-07,1.1946e-06,2.6865e+25,-6.9665,2.104,272.14
2.3892e-07,1.6724e-06,2.6922e+25,-6.0873,2.0714,271.63
2.3892e-07,2.1502e-06,2.6864e+25,-6.0164,2.0438,271.92
2.3892e-07,2.6281e-06,2.6843e+25,-6.2626,2.3361,272.48
2.3892e-07,3.1059e-06,2.6843e+25,-5.6542,2.7128,271.96
2.3892e-07,3.5838e-06,2.692e+25,-5.3396,2.9937,271.34
2.3892e-07,4.0616e-06,2.6893e+25,-5.4526,3.2086,271.65
2.3892e-07,4.5394e-06,2.6867e+25,-4.8376,3.5804,271.98
2.3892e-07,5.0173e-06,2.6832e+25,-4.7743,3.828,272.12
2.3892e-07,5.4951e-06,2.6819e+25,-4.5019,4.1252,272.44
2.3892e-07,5.9729e-06,2.6798e+25,-3.4823,4.4984,272.9
2.3892e-07,6.4508e-06,2.6863e+25,-3.0751,4.7568,272.08
2.3892e-07,6.9286e-06,2.6925e+25,-2.5474,4.7875,271.4
2.3892e-07,7.4064e-06,2.6918e+25,-1.9599,4.8587,271.31
2.3892e-07,7.8842e-06,2.6874e+25,-1.1477,4.7639,271.62
2.3892e-07,8.3621e-06,2.6782e+25,-0.59816,4.7123,271.85
2.3892e-07,8.8399e-06,2.6844e+25,0.12744,4.59,271.66
2.3892e-07,9.3178e-06,2.6872e+25,1.0491,4.1857,271.76
2.3892e-07,9.7956e-06,2.6847e+25,1.8477,3.8874,272.14
2.3892e-07,1.0273e-05,2.6834e+25,3.4726,3.8762,272.09
2.3892e-07,1.0751e-05,2.6803e+25,4.9759,3.9543,272.37
2.3892e-07,1.1229e-05,2.6829e+25,5.9507,3.688,272.54
2.3892e-07,1.1707e-05,2.6801e+25,6.8798,3.2504,272.7
2.3892e-07,1.2185e-05,2.6778e+25,8.4325,2.6526,272.78
2.3892e-07,1.2663e-05,2.6789e+25,10.517,2.1941,272.73
2.3892e-07,1.314e-05,2.6791e+25,12.816,1.9672,273.1
2.3892e-07,1.3618e-05,2.6784e+25,14.713,1.6857,272.87
2.3892e-07,1.4096e-05,2.6805e+25,16.451,0.95621,272.65
2.3892e-07,1.4574e-05,2.6871e+25,17.967,0.52013,272.46
2.3892e-07,1.5052e-05,2.6841e+25,20.382,0.25398,272.58
2.3892e-07,1.553e-05,2.6742e+25,23.613,0.14251,272.73
2.3892e-07,1.6007e-05,2.6826e+25,27.111,-0.12132,272.26
2.3892e-07,1.6485e-05,2.6821e+25,29.965,-0.072904,272.25
2.3892e-07,1.6963e-05,2.686e+25,32.826,-0.096418,272.33
7.1675e-07,-1.6963e-05,2.688e+25,-0.39394,-0.042019,272.71
7.1675e-07,-1.6485e-05,2.6927e+25,-0.7311,-0.11056,272.37
7.1675e-07,-1.6007e-05,2.6909e+25,-1.2703,-0.33404,272.33
7.1675e-07,-1.553e-05,2.69e+25,-1.6066,-0.00177,272.08
7.1675e-07,-1.5052e-05,2.6947e+25,-1.3887,0.28395,271.94
7.1675e-07,-1.4574e-05,2.6933e+25,-1.7468,0.048366,272.01
7.1675e-07,-1.4096e-05,2.6893e+25,-1.8464,-0.17259,272.41
7.1675e-07,-1.3618e-05,2.6825e+25,-2.5907,-0.22671,272.48
7.1675e-07,-1.314e-05,2.6891e+25,-2.8531,-0.03187,272.21
7.1675e-07,-1.2663e-05,2.6933e+25,-2.9066,0.088882,271.98
7.1675e-07,-1.2185e-05,2.6937e+25,-3.2345,0.32752,272.2
7.1675e-07,-1.1707e-05,2.6853e+25,-3.3411,0.41169,272.37
7.1675e-07,-1.1229e-05,2.6876e+25,-3.9014,-0.043828,272.31
7.1675e-07,-1.0751e-05,2.6867e+25,-4.115,-0.55041,272.37
7.1675e-07,-1.0273e-05,2.69e+25,-4.5933,-0.54952,272.53
7.1675e-07,-9.7956e-06,2.6925e+25,-4.7579,-0.30309,271.99
7.1675e-07,-9.3178e-06,2.6925e+25,-4.7765,0.14489,271.86
7.1675e-07,-8.8399e-06,2.6962e+25,-4.9205,0.48479,272.05
7.1675e-07,-8.3621e-06,2.6918e+25,-4.6895,0.24904,272.24
7.1675e-07,-7.8842e-06,2.6923e+25,-5.146,0.31738,271.89
7.1675e-07,-7.4064e-06,2.6886e+25,-5.1149,0.36869,272.44
7.1675e-07,-6.9286e-06,2.6905e+25,-4.4593,0.2837,271.92
7.1675e-07,-6.4508e-06,2.6904e+25,-3.798,0.38883,271.61
7.1675e-07,-5.9729e-06,2.6931e+25,-3.8518,0.64916,271.94
7.1675e-07,-5.4951e-06,2.6846e+25,-4.1913,0.56451,272.58
7.1675e-07,-5.0173e-06,2.6812e+25,-4.5564,0.46792,272.86
7.1675e-07,-4.5394e-06,2.6888e+25,-4.3953,0.36878,272.41
7.1675e-07,-4.0616e-06,2.6915e+25,-5.3624,0.22642,272.16
7.1675e-07,-3.5838e-06,2.6871e+25,-6.6555,0.10299,272.04
7.1675e-07,-3.1059e-06,2.6944e+25,-6.4758,0.1359,272.17
7.1675e-07,-2.6281e-06,2.6894e+25,-6.8952,0.15832,272.27
7.1675e-07,-2.1502e-06,2.6897e+25,-7.6614,0.542,272.35
7.1675e-07,-1.6724e-06,2.6919e+25,-7.6905,0.72336,272.02
7.1675e-07,-1.1946e-06,2.6872e+25,-8.1547,1.0999,272.29
7.1675e-07,-7.1675e-07,2.6931e+25,-8.1926,1.3012,271.73
7.1675e-07,-2.3892e-07,2.6935e+25,-8.033,1.2655,271.26
7.1675e-07,2.3892e-07,2.6883e+25,-8.0284,1.3916,271.93
7.1675e-07,7.1675e-07,2.6914e+25,-7.4748,1.4436,271.78
7.1675e-07,1.1946e-06,2.6927e+25,-6.9597,1.5248,271.69
7.1675e-07,1.6724e-06,2.6927e+25,-6.371,1.7349,271.49
7.1675e-07,2.1502e-06,2.693e+25,-6.0732,2.2372,271.35
7.1675e-07,2.6281e-06,2.6912e+25,-6.2992,2.1589,271.58
7.1675e-07,3.1059e-06,2.6912e+25,-5.9905,2.2958,271.75
7.1675e-07,3.5838e-06,2.6929e+25,-5.7487,2.7225,271.86
7.1675e-07,4.0616e-06,2.6873e+25,-5.4476,2.8832,272.15
7.1675e-07,4.5394e-06,2.6882e+25,-4.9612,2.9566,272.19
7.1675e-07,5.0173e-06,2.6878e+25,-4.9447,2.896,271.87
7.1675e-07,5.4951e-06,2.6874e+25,-4.5339,2.7315,272.72
7.1675e-07,5.9729e-06,2.6801e+25,-4.0657,3.127,272.65
7.1675e-07,6.4508e-06,2.6886e+25,-3.4481,3.7582,271.9
7.1675e-07,6.9286e-06,2.6953e+25,-2.6258,4.1994,271.22
7.1675e-07,7.4064e-06,2.6941e+25,-1.8347,4.1811,271.44
7.1675e-07,7.8842e-06,2.6915e+25,-1.1488,4.1759,271.82
7.1675e-07,8.3621e-06,2.6922e+25,-0.40607,3.8768,271.6
7.1675e-07,8.8399e-06,2.6899e+25,0.40125,3.7072,271.75
7.1675e-07,9.3178e-06,2.6888e+25,1.271,3.5094,271.69
7.1675e-07,9.7956e-06,2.6811e+25,2.1995,3.3317,272.43
7.1675e-07,1.0273e-05,2.6769e+25,3.5433,2.9505,272.85
7.1675e-07,1.0751e-05,2.6835e+25,5.0641,2.6463,272.5
7.1675e-07,1.1229e-05,2.6812e+25,6.1474,2.5922,272.56
7.1675e-07,1.1707e-05,2.6803e+25,7.4188,2.0599,272.71
7.1675e-07,1.2185e-05,2.6889e+25,9.0299,1.7645,272.23
7.1675e-07,1.2663e-05,2.686e+25,10.759,1.4948,272.19
7.1675e-07,1.314e-05,2.6802e+25,12.787,1.2399,272.74
7.1675e-07,1.3618e-05,2.6768e+25,14.961,1.2825,273.29
7.1675e-07,1.4096e-05,2.6784e+25,16.773,1.3615,272.63
7.1675e-07,1.4574e-05,2.6821e+25,18.603,0.83952,272.74
7.1675e-07,1.5052e-05,2.6853e+25,20.536,0.43413,272.44
7.1675e-07,1.553e-05,2.6893e+25,23.835,0.10701,272.23
7.1675e-07,1.6007e-05,2.6895e+25,26.92,-0.073965,272.44
7.1675e-07,1.6485e-05,2.6833e+25,29.945,-0.0065261,272.61
7.1675e-07,1.6963e-05,2.6823e+25,32.893,0.10911,272.81
1.1946e-06,-1.6963e-05,2.681e+25,-0.18317,-0.16227,272.97
1.1946e-06,-1.6485e-05,2.6868e+25,-0.69065,-0.21832,272.86
1.1946e-06,-1.6007e-05,2.6957e+25,-1.2802,-0.1473,272
1.1946e-06,-1.553e-05,2.691e+25,-1.9176,-0.048319,272.09
1.1946e-06,-1.5052e-05,2.69e+25,-1.4098,-0.11211,272.06
1.1946e-06,-1.4574e-05,2.6932e+25,-1.6095,0.039722,272.04
1.1946e-06,-1.4096e-05,2.6925e+25,-1.8281,0.26677,272.02
1.1946e-06,-1.3618e-05,2.6868e+25,-2.696,0.40004,272.37
1.1946e-06,-1.314e-05,2.6903e+25,-2.7374,0.40555,272.26
1.1946e-06,-1.2663e-05,2.692e+25,-3.0182,0.25492,272.07
1.1946e-06,-1.2185e-05,2.6921e+25,-3.1256,0.065984,271.92
1.1946e-06,-1.1707e-05,2.6915e+25,-2.9893,-0.43917,271.86
1.1946e-06,-1.1229e-05,2.6926e+25,-3.3889,-0.79662,271.64
1.1946e-06,-1.0751e-05,2.6848e+25,-3.8765,-1.0858,272.39
1.1946e-06,-1.0273e-05,2.6931e+25,-4.6463,-1.1104,271.95
1.1946e-06,-9.7956e-06,2.6979e+25,-5.1438,-0.90485,271.5
1.1946e-06,-9.3178e-06,2.6969e+25,-5.2536,-0.54404,271.42
1.1946e-06,-8.8399e-06,2.6921e+25,-5.0453,-0.32245,271.8
1.1946e-06,-8.3621e-06,2.6936e+25,-4.8551,0.22468,271.83
1.1946e-06,-7.8842e-06,2.691e+25,-5.1844,0.27116,271.89
1.1946e-06,-7.4064e-06,2.6925e+25,-4.9252,0.34421,272.37
1.1946e-06,-6.9286e-06,2.6959e+25,-4.5801,0.27847,271.93
1.1946e-06,-6.4508e-06,2.6898e+25,-4.2221,0.5398,271.95
1.1946e-06,-5.9729e-06,2.6901e+25,-3.7006,0.60994,272.08
1.1946e-06,-5.4951e-06,2.6841e+25,-4.1179,0.40819,272.6
1.1946e-06,-5.0173e-06,2.6869e+25,-4.3121,0.26904,272.25
1.1946e-06,-4.5394e-06,2.694e+25,-4.4137,0.11017,272.18
1.1946e-06,-4.0616e-06,2.6931e+25,-5.3327,0.18424,271.99
1.1946e-06,-3.5838e-06,2.6933e+25,-6.1825,-0.12651,271.9
1.1946e-06,-3.1059e-06,2.6935e+25,-6.625,-0.46124,271.91
1.1946e-06,-2.6281e-06,2.6929e+25,-7.3047,-0.031991,271.93
1.1946e-06,-2.1502e-06,2.6892e+25,-7.7599,0.23818,272.34
1.1946e-06,-1.6724e-06,2.6929e+25,-8.0026,0.56667,271.85
1.1946e-06,-1.1946e-06,2.6957e+25,-8.4323,0.69455,271.82
1.1946e-06,-7.1675e-07,2.694e+25,-8.217,0.78263,271.55
1.1946e-06,-2.3892e-07,2.6929e+25,-7.7961,0.73114,271.57
1.1946e-06,2.3892e-07,2.6878e+25,-7.9613,0.40638,271.63
1.1946e-06,7.1675e-07,2.6936e+25,-7.82,0.55741,271.62
1.1946e-06,1.1946e-06,2.692e+25,-7.115,0.87833,271.56
1.1946e-06,1.6724e-06,2.7008e+25,-6.7455,1.1671,270.91
1.1946e-06,2.1502e-06,2.698e+25,-6.525,1.4925,271.32
1.1946e-06,2.6281e-06,2.694e+25,-6.2537,1.7539,271.23
1.1946e-06,3.1059e-06,2.6897e+25,-6.3136,1.9279,271.63
1.1946e-06,3.5838e-06,2.6873e+25,-5.9631,2.1402,271.76
1.1946e-06,4.0616e-06,2.6906e+25,-5.6603,2.2543,271.74
1.1946e-06,4.5394e-06,2.6881e+25,-4.9623,2.3197,271.95
1.1946e-06,5.0173e-06,2.6864e+25,-4.6488,2.3102,272.21
1.1946e-06,5.4951e-06,2.6831e+25,-4.7632,2.4143,272.55
1.1946e-06,5.9729e-06,2.6824e+25,-4.4577,2.4666,272.47
1.1946e-06,6.4508e-06,2.6871e+25,-3.8427,2.8175,271.97
1.1946e-06,6.9286e-06,2.6956e+25,-2.8411,2.935,271.61
1.1946e-06,7.4064e-06,2.692e+25,-2.0039,3.2541,271.35
1.1946e-06,7.8842e-06,2.686e+25,-0.94559,3.1077,272.29
1.1946e-06,8.3621e-06,2.6843e+25,-0.054941,2.8816,272.15
1.1946e-06,8.8399e-06,2.6795e+25,0.69222,2.5911,272.54
1.1946e-06,9.3178e-06,2.6879e+25,1.245,2.5082,272
1.1946e-06,9.7956e-06,2.6852e+25,2.4095,2.4378,272.09
1.1946e-06,1.0273e-05,2.685e+25,3.6329,2.4779,272.2
1.1946e-06,1.0751e-05,2.6856e+25,5.5714,2.3055,272.4
1.1946e-06,1.1229e-05,2.6861e+25,6.367,1.8297,272.12
1.1946e-06,1.1707e-05,2.6821e+25,7.7668,1.6118,272.1
1.1946e-06,1.2185e-05,2.6833e+25,9.0928,1.4693,272.22
1.1946e-06,1.2663e-05,2.6845e+25,10.925,1.5066,272.21
1.1946e-06,1.314e-05,2.6759e+25,12.89,1.5398,272.78
1.1946e-06,1.3618e-05,2.6783e+25,14.864,1.5961,272.99
1.1946e-06,1.4096e-05,2.6828e+25,16.91,1.4432,272.64
1.1946e-06,1.4574e-05,2.6824e+25,19.159,1.1008,272.51
1.1946e-06,1.5052e-05,2.6802e+25,21.11,0.57226,272.7
1.1946e-06,1.553e-05,2.6843e+25,24.024,0.21363,272.63
1.1946e-06,1.6007e-05,2.6842e+25,27.135,0.023494,272.5
1.1946e-06,1.6485e-05,2.682e+25,29.918,-0.064484,272.76
1.1946e-06,1.6963e-05,2.6804e+25,32.85,-0.17191,273.01
1.6724e-06,-1.6963e-05,2.6838e+25,-0.080324,0.057337,273
1.6724e-06,-1.6485e-05,2.6881e+25,-0.79354,0.023229,272.62
1.6724e-06,-1.6007e-05,2.695e+25,-1.1406,-0.18574,271.96
1.6724e-06,-1.553e-05,2.6944e+25,-1.7952,-0.53256,271.77
1.6724e-06,-1.5052e-05,2.6935e+25,-1.6208,-0.29291,271.9
1.6724e-06,-1.4574e-05,2.6941e+25,-1.9387,0.12865,271.86
1.6724e-06,-1.4096e-05,2.6928e+25,-2.028,0.29716,271.9
1.6724e-06,-1.3618e-05,2.6957e+25,-2.6553,0.21921,271.49
1.6724e-06,-1.314e-05,2.6926e+25,-2.6333,-0.043539,271.96
1.6724e-06,-1.2663e-05,2.6908e+25,-2.8157,-0.17899,271.9
1.6724e-06,-1.2185e-05,2.6953e+25,-2.8351,-0.40398,271.61
1.6724e-06,-1.1707e-05,2.7004e+25,-2.7437,-0.44814,271.47
1.6724e-06,-1.1229e-05,2.6944e+25,-3.0502,-0.62879,271.43
1.6724e-06,-1.0751e-05,2.6932e+25,-3.4899,-1.0353,271.76
1.6724e-06,-1.0273e-05,2.6964e+25,-4.8545,-1.2324,271.92
1.6724e-06,-9.7956e-06,2.6945e+25,-5.438,-1.1371,272.01
1.6724e-06,-9.3178e-06,2.6959e+25,-5.521,-0.85558,271.89
1.6724e-06,-8.8399e-06,2.6929e+25,-5.2199,-0.63474,271.78
1.6724e-06,-8.3621e-06,2.6954e+25,-5.453,-0.36622,271.6
1.6724e-06,-7.8842e-06,2.6904e+25,-5.0174,-0.10154,272.2
1.6724e-06,-7.4064e-06,2.6869e+25,-4.9012,-0.2907,272.32
1.6724e-06,-6.9286e-06,2.6882e+25,-4.6527,-0.17575,272.26
1.6724e-06,-6.4508e-06,2.6897e+25,-4.2752,-0.31274,272.08
1.6724e-06,-5.9729e-06,2.6919e+25,-3.7339,-0.11777,272.36
1.6724e-06,-5.4951e-06,2.6948e+25,-3.852,-0.10148,272.13
1.6724e-06,-5.0173e-06,2.6884e+25,-4.097,-0.23503,272.1
1.6724e-06,-4.5394e-06,2.6932e+25,-4.4862,-0.18409,272.16
1.6724e-06,-4.0616e-06,2.691e+25,-5.3361,-0.056042,272.44
1.6724e-06,-3.5838e-06,2.696e+25,-5.8956,-0.026498,271.87
1.6724e-06,-3.1059e-06,2.693e+25,-6.7855,0.10236,272.08
1.6724e-06,-2.6281e-06,2.6875e+25,-7.5698,0.07741,272.36
1.6724e-06,-2.1502e-06,2.6891e+25,-8.0349,0.19247,272.26
1.6724e-06,-1.6724e-06,2.6918e+25,-8.2387,0.2322,271.77
1.6724e-06,-1.1946e-06,2.6966e+25,-8.3683,0.24399,271.28
1.6724e-06,-7.1675e-07,2.6939e+25,-8.3036,0.19193,271.41
1.6724e-06,-2.3892e-07,2.689e+25,-7.7231,0.35679,271.48
1.6724e-06,2.3892e-07,2.69e+25,-7.7575,0.18382,271.67
1.6724e-06,7.1675e-07,2.6991e+25,-7.6951,0.00099545,271.14
1.6724e-06,1.1946e-06,2.6962e+25,-7.2908,-0.098612,271.4
1.6724e-06,1.6724e-06,2.6947e+25,-7.0249,-0.14048,271.43
1.6724e-06,2.1502e-06,2.7023e+25,-6.774,0.26982,270.81
1.6724e-06,2.6281e-06,2.6989e+25,-6.7215,0.90833,270.99
1.6724e-06,3.1059e-06,2.6997e+25,-6.379,1.2135,270.99
1.6724e-06,3.5838e-06,2.6961e+25,-6.0083,1.3244,271.37
1.6724e-06,4.0616e-06,2.6929e+25,-5.6491,1.2103,271.6
1.6724e-06,4.5394e-06,2.6932e+25,-4.9261,1.1808,271.79
1.6724e-06,5.0173e-06,2.6925e+25,-4.7977,1.2351,271.51
1.6724e-06,5.4951e-06,2.6847e+25,-4.8165,1.3787,272.23
1.6724e-06,5.9729e-06,2.6785e+25,-4.7266,1.5607,272.55
1.6724e-06,6.4508e-06,2.6907e+25,-4.1686,1.8475,272.13
1.6724e-06,6.9286e-06,2.6964e+25,-2.9876,2.0864,271.61
1.6724e-06,7.4064e-06,2.6859e+25,-2.0227,2.0625,271.96
1.6724e-06,7.8842e-06,2.6833e+25,-0.67393,2.0589,272.33
1.6724e-06,8.3621e-06,2.6837e+25,0.062248,1.8726,272.48
1.6724e-06,8.8399e-06,2.6847e+25,0.84193,1.757,272.32
1.6724e-06,9.3178e-06,2.6836e+25,1.1973,1.8954,272.36
1.6724e-06,9.7956e-06,2.6861e+25,2.5877,1.6827,272.01
1.6724e-06,1.0273e-05,2.6871e+25,3.7439,1.555,272.27
1.6724e-06,1.0751e-05,2.6843e+25,5.5165,1.3572,272.17
1.6724e-06,1.1229e-05,2.6856e+25,6.7352,1.4801,272.12
1.6724e-06,1.1707e-05,2.6854e+25,7.8839,1.4144,272.22
1.6724e-06,1.2185e-05,2.6865e+25,9.4751,1.0667,272.33
1.6724e-06,1.2663e-05,2.6882e+25,10.795,0.74911,272.25
1.6724e-06,1.314e-05,2.6843e+25,12.684,1.0614,272.48
1.6724e-06,1.3618e-05,2.6826e+25,14.853,1.2143,272.54
1.6724e-06,1.4096e-05,2.6875e+25,17.159,0.89163,272.65
1.6724e-06,1.4574e-05,2.6802e+25,19.426,0.71311,272.6
1.6724e-06,1.5052e-05,2.6803e+25,21.485,0.629,272.65
1.6724e-06,1.553e-05,2.6796e+25,24.167,0.42958,272.82
1.6724e-06,1.6007e-05,2.6792e+25,27.277,0.31057,272.87
1.6724e-06,1.6485e-05,2.6822e+25,30.051,0.36856,272.9
1.6724e-06,1.6963e-05,2.6807e+25,32.895,0.23177,272.81
2.1502e-06,-1.6963e-05,2.6893e+25,-0.22906,0.067577,272.82
2.1502e-06,-1.6485e-05,2.6817e+25,-0.50662,0.097327,273.12
2.1502e-06,-1.6007e-05,2.6878e+25,-0.83236,-0.24602,272.29
2.1502e-06,-1.553e-05,2.691e+25,-1.7588,-0.39084,271.91
2.1502e-06,-1.5052e-05,2.696e+25,-1.9733,-0.18264,271.26
2.1502e-06,-1.4574e-05,2.6949e+25,-2.3225,0.085742,271.65
2.1502e-06,-1.4096e-05,2.7016e+25,-1.8453,0.04413,271.54
2.1502e-06,-1.3618e-05,2.702e+25,-2.4031,-0.16592,270.99
2.1502e-06,-1.314e-05,2.7001e+25,-2.4613,-0.35942,271.39
2.1502e-06,-1.2663e-05,2.699e+25,-2.5506,-0.60846,271.6
2.1502e-06,-1.2185e-05,2.7027e+25,-2.6675,-0.83814,271.34
2.1502e-06,-1.1707e-05,2.6963e+25,-2.9103,-0.79091,271.75
2.1502e-06,-1.1229e-05,2.6983e+25,-2.9069,-0.62665,271.68
2.1502e-06,-1.0751e-05,2.6948e+25,-3.5058,-0.52958,271.46
2.1502e-06,-1.0273e-05,2.6936e+25,-4.4567,-0.54,271.82
2.1502e-06,-9.7956e-06,2.6912e+25,-5.3606,-1.1527,272.11
2.1502e-06,-9.3178e-06,2.6934e+25,-5.4604,-1.5694,271.78
2.1502e-06,-8.8399e-06,2.6934e+25,-5.6407,-1.3601,271.77
2.1502e-06,-8.3621e-06,2.6959e+25,-5.5058,-1.2137,271.97
2.1502e-06,-7.8842e-06,2.6871e+25,-5.2439,-1.18,272.5
2.1502e-06,-7.4064e-06,2.689e+25,-4.8396,-1.152,272.03
2.1502e-06,-6.9286e-06,2.6849e+25,-4.6941,-1.1555,272.41
2.1502e-06,-6.4508e-06,2.6818e+25,-4.2091,-1.2289,273.12
2.1502e-06,-5.9729e-06,2.6894e+25,-3.9958,-1.1925,272.17
2.1502e-06,-5.4951e-06,2.6904e+25,-3.782,-1.0777,272.13
2.1502e-06,-5.0173e-06,2.6942e+25,-4.3126,-0.85687,271.88
2.1502e-06,-4.5394e-06,2.6917e+25,-4.9569,-0.43776,272.16
2.1502e-06,-4.0616e-06,2.6834e+25,-5.29,-0.071099,272.79
2.1502e-06,-3.5838e-06,2.689e+25,-6.0752,-0.23885,272.19
2.1502e-06,-3.1059e-06,2.6921e+25,-6.9306,0.033623,272.16
2.1502e-06,-2.6281e-06,2.6851e+25,-7.5442,0.30989,272.32
2.1502e-06,-2.1502e-06,2.6882e+25,-7.9161,0.32815,272.03
2.1502e-06,-1.6724e-06,2.6943e+25,-8.2008,0.10011,271.86
2.1502e-06,-1.1946e-06,2.6993e+25,-8.1123,-0.19931,271.23
2.1502e-06,-7.1675e-07,2.7012e+25,-8.0759,-0.79518,271.08
2.1502e-06,-2.3892e-07,2.6938e+25,-7.8029,-0.89176,271.28
2.1502e-06,2.3892e-07,2.6967e+25,-7.8679,-0.5654,271.12
2.1502e-06,7.1675e-07,2.694e+25,-7.6742,-0.52512,271.19
2.1502e-06,1.1946e-06,2.6941e+25,-6.9306,-0.72908,271.56
2.1502e-06,1.6724e-06,2.6976e+25,-7.1954,-0.85501,271.14
2.1502e-06,2.1502e-06,2.7021e+25,-7.3188,-0.59137,271.04
2.1502e-06,2.6281e-06,2.7073e+25,-7.2043,-0.13564,270.53
2.1502e-06,3.1059e-06,2.6995e+25,-6.623,0.10347,270.8
2.1502e-06,3.5838e-06,2.6987e+25,-5.8822,0.093864,271.39
2.1502e-06,4.0616e-06,2.6901e+25,-5.7704,0.2467,271.99
2.1502e-06,4.5394e-06,2.6854e+25,-5.0839,0.53641,272.05
2.1502e-06,5.0173e-06,2.6847e+25,-4.8797,0.80779,272.03
2.1502e-06,5.4951e-06,2.6893e+25,-5.0469,1.0908,271.79
2.1502e-06,5.9729e-06,2.6868e+25,-4.8328,1.1985,271.94
2.1502e-06,6.4508e-06,2.6885e+25,-4.0585,0.88663,271.74
2.1502e-06,6.9286e-06,2.6888e+25,-2.9078,0.66102,271.85
2.1502e-06,7.4064e-06,2.6841e+25,-1.9311,0.29855,271.77
2.1502e-06,7.8842e-06,2.6833e+25,-0.94807,0.7147,272.25
2.1502e-06,8.3621e-06,2.6756e+25,0.025521,1.2496,272.72
2.1502e-06,8.8399e-06,2.6816e+25,0.88977,1.2858,272.64
2.1502e-06,9.3178e-06,2.6843e+25,1.2279,1.1332,272.31
2.1502e-06,9.7956e-06,2.6845e+25,2.8157,1.2076,272.48
2.1502e-06,1.0273e-05,2.6865e+25,4.0129,0.95972,272.16
2.1502e-06,1.0751e-05,2.6875e+25,5.5695,0.86808,271.87
2.1502e-06,1.1229e-05,2.6847e+25,6.6707,0.58528,272.33
2.1502e-06,1.1707e-05,2.681e+25,8.0426,0.58063,272.42
2.1502e-06,1.2185e-05,2.6868e+25,9.4022,0.73965,272.41
2.1502e-06,1.2663e-05,2.6887e+25,10.924,0.97331,272.15
2.1502e-06,1.314e-05,2.6814e+25,12.562,0.65525,272.06
2.1502e-06,1.3618e-05,2.6812e+25,14.828,0.70921,272.5
2.1502e-06,1.4096e-05,2.6846e+25,17.412,0.85207,272.12
2.1502e-06,1.4574e-05,2.6842e+25,19.674,0.48568,272.11
2.1502e-06,1.5052e-05,2.6863e+25,21.569,0.14942,272.13
2.1502e-06,1.553e-05,2.6838e+25,24.482,-0.063934,272.23
2.1502e-06,1.6007e-05,2.679e+25,27.116,-0.21054,272.95
2.1502e-06,1.6485e-05,2.6769e+25,30.173,-0.23182,272.74
2.1502e-06,1.6963e-05,2.6767e+25,33.131,-0.15096,272.83
2.6281e-06,-1.6963e-05,2.6872e+25,-0.50726,0.10677,272.48
2.6281e-06,-1.6485e-05,2.6915e+25,-0.35365,0.32139,271.94
2.6281e-06,-1.6007e-05,2.6976e+25,-0.68369,0.42267,271.45
2.6281e-06,-1.553e-05,2.6937e+25,-1.5576,0.30152,271.55
2.6281e-06,-1.5052e-05,2.6984e+25,-2.0749,-0.10837,271.52
2.6281e-06,-1.4574e-05,2.696e+25,-2.2262,-0.33417,271.92
2.6281e-06,-1.4096e-05,2.6993e+25,-1.8633,-0.28297,271.46
2.6281e-06,-1.3618e-05,2.6997e+25,-2.1707,-0.11589,271.24
2.6281e-06,-1.314e-05,2.7061e+25,-2.1866,-0.49156,270.9
2.6281e-06,-1.2663e-05,2.7014e+25,-2.5384,-0.41527,271.58
2.6281e-06,-1.2185e-05,2.6954e+25,-2.558,-0.35275,271.72
2.6281e-06,-1.1707e-05,2.6925e+25,-3.0028,-0.3306,271.82
2.6281e-06,-1.1229e-05,2.6949e+25,-3.0189,-0.35924,271.51
2.6281e-06,-1.0751e-05,2.6931e+25,-3.3371,-0.61341,271.71
2.6281e-06,-1.0273e-05,2.694e+25,-4.0412,-1.177,272.19
2.6281e-06,-9.7956e-06,2.6935e+25,-5.0462,-1.097,271.79
2.6281e-06,-9.3178e-06,2.6951e+25,-5.5417,-1.1067,271.86
2.6281e-06,-8.8399e-06,2.6965e+25,-5.6917,-1.2068,271.77
2.6281e-06,-8.3621e-06,2.6911e+25,-5.3903,-1.3409,272.56
2.6281e-06,-7.8842e-06,2.69e+25,-5.0778,-1.4731,272.27
